gene_id	transcript_id	symbol	refseq_mane	ts_end	ts_start	chrom_ensembl	chrom_ucsc
ENSG00000138030	ENST00000260598	KHK	NM_006488.3	27100762	27086772	2	chr2
ENSG00000138028	ENST00000402394	CGREF1	NM_006569.6	27119128	27100594	2	chr2
ENSG00000143994	ENST00000316470	ABHD1	NM_032604.4	27130812	27123815	2	chr2
ENSG00000138073	ENST00000260643	PREB	NM_013388.6	27134636	27130756	2	chr2
ENSG00000186143	ENST00000335524	PRR30	NM_178553.4	27139410	27136848	2	chr2
ENSG00000163792	ENST00000296096	TCF23	NM_175769.3	27156974	27149004	2	chr2
ENSG00000138074	ENST00000310574	SLC5A6	NM_021095.4	27212268	27199587	2	chr2
ENSG00000138085	ENST00000380171	ATRAID	NM_001170795.4	27217157	27212041	2	chr2
ENSG00000084774	ENST00000264705	CAD	NM_004341.5	27243943	27217369	2	chr2
ENSG00000115194	ENST00000233535	SLC30A3	NM_003459.5	27263047	27253684	2	chr2
ENSG00000163793	ENST00000296097	DNAJC5G	NM_173650.3	27281499	27275433	2	chr2
ENSG00000138100	ENST00000380075	TRIM54	NM_187841.3	27307435	27282429	2	chr2
ENSG00000163794	ENST00000296099	UCN	NM_003353.4	27308445	27307400	2	chr2
ENSG00000115204	ENST00000380044	MPV17	NM_002437.5	27323097	27309492	2	chr2
ENSG00000115211	ENST00000347454	EIF2B4	NM_001034116.2	27370338	27364352	2	chr2
ENSG00000115234	ENST00000233575	SNX17	NM_014748.4	27377535	27370616	2	chr2
ENSG00000163795	ENST00000323703	ZNF513	NM_144631.6	27380734	27377235	2	chr2
ENSG00000115241	ENST00000344034	PPM1G	NM_177983.3	27409591	27381199	2	chr2
ENSG00000115216	ENST00000379852	NRBP1	NM_013392.4	27442259	27428631	2	chr2
ENSG00000157992	ENST00000288873	KRTCAP3	NM_173853.4	27444297	27442381	2	chr2
ENSG00000138002	ENST00000260570	IFT172	NM_015662.3	27489743	27444377	2	chr2
ENSG00000115226	ENST00000264703	FNDC4	NM_022823.3	27495200	27491883	2	chr2
ENSG00000084734	ENST00000264717	GCKR	NM_001486.4	27523684	27496839	2	chr2
ENSG00000243943	ENST00000355467	ZNF512	NM_032434.4	27623217	27583042	2	chr2
ENSG00000176714	ENST00000324364	CCDC121	NM_024584.5	27629012	27625638	2	chr2
ENSG00000198522	ENST00000610189	GPN1	NM_007266.4	27651511	27629050	2	chr2
ENSG00000119760	ENST00000337768	SUPT7L	NM_014860.3	27663614	27650809	2	chr2
ENSG00000243147	ENST00000296102	MRPL33	NM_004891.4	27779733	27771719	2	chr2
ENSG00000171174	ENST00000302188	RBKS	NM_022128.3	27890387	27781379	2	chr2
ENSG00000158019	ENST00000379624	BABAM2	NM_199191.3	28338901	27890729	2	chr2
ENSG00000075426	ENST00000264716	FOSL2	NM_005253.4	28417317	28392858	2	chr2
ENSG00000163803	ENST00000327757	PLB1	NM_153021.5	28644142	28496060	2	chr2
ENSG00000213639	ENST00000395366	PPP1CB	NM_002709.3	28802940	28751830	2	chr2
ENSG00000163806	ENST00000334056	SPDYA	NM_182756.4	28850610	28810834	2	chr2
ENSG00000171103	ENST00000306108	TRMT61B	NM_017910.4	28870309	28849821	2	chr2
ENSG00000163811	ENST00000407426	WDR43	NM_015131.3	28948219	28894667	2	chr2
ENSG00000189350	ENST00000379558	TOGARAM2	NM_199280.4	29052230	28981298	2	chr2
ENSG00000179270	ENST00000331664	PCARE	NM_001029883.3	29074523	29061695	2	chr2
ENSG00000115295	ENST00000320081	CLIP4	NM_024692.6	29183808	29115415	2	chr2
ENSG00000171094	ENST00000389048	ALK	NM_004304.5	29921586	29192774	2	chr2
ENSG00000119801	ENST00000261353	YPEL5	NM_016061.3	30160533	30147007	2	chr2
ENSG00000213626	ENST00000395323	LBH	NM_030915.4	30260028	30231534	2	chr2
ENSG00000172954	ENST00000379509	LCLAT1	NM_001002257.3	30644225	30447246	2	chr2
ENSG00000162949	ENST00000295055	CAPN13	NM_144575.3	30807446	30722771	2	chr2
ENSG00000158089	ENST00000349752	GALNT14	NM_024572.4	31138440	30910467	2	chr2
ENSG00000214711	ENST00000403897	CAPN14	NM_001145122.2	31217515	31173056	2	chr2
ENSG00000013016	ENST00000322054	EHD3	NM_014600.3	31269451	31234152	2	chr2
ENSG00000158125	ENST00000379416	XDH	NM_000379.4	31414742	31334321	2	chr2
ENSG00000277893	ENST00000622030	SRD5A2	NM_000348.4	31580938	31522480	2	chr2
ENSG00000162959	ENST00000404530	MEMO1	NM_001301833.4	32011008	31867823	2	chr2
ENSG00000162961	ENST00000342166	DPY30	NM_001321209.2	32039805	32023905	2	chr2
ENSG00000021574	ENST00000315285	SPAST	NM_014946.4	32157637	32063556	2	chr2
ENSG00000152683	ENST00000282587	SLC30A6	NM_017964.5	32224379	32165864	2	chr2
ENSG00000091106	ENST00000402280	NLRC4	NM_001199138.2	32264886	32224453	2	chr2
ENSG00000119820	ENST00000238831	YIPF4	NM_032312.4	32316594	32277904	2	chr2
ENSG00000115760	ENST00000421745	BIRC6	NM_016252.4	32618878	32357023	2	chr2
ENSG00000018699	ENST00000317907	TTC27	NM_017735.5	32821051	32628050	2	chr2
ENSG00000049323	ENST00000404816	LTBP1	NM_206943.4	33399509	32946953	2	chr2
ENSG00000152689	ENST00000403687	RASGRP3	NM_001139488.2	33564731	33476649	2	chr2
ENSG00000119812	ENST00000238823	FAM98A	NM_015475.5	33599299	33583660	2	chr2
ENSG00000150938	ENST00000280527	CRIM1	NM_016441.3	36551135	36355778	2	chr2
ENSG00000171055	ENST00000405912	FEZ2	NM_005102.3	36598168	36552258	2	chr2
ENSG00000205221	ENST00000379242	VIT	NM_053276.4	36814794	36696707	2	chr2
ENSG00000115808	ENST00000263918	STRN	NM_003162.4	36966536	36837698	2	chr2
ENSG00000008869	ENST00000233099	HEATR5B	NM_019024.3	37084372	36980895	2	chr2
ENSG00000152133	ENST00000674370	GPATCH11	NM_174931.4	37099244	37084518	2	chr2
ENSG00000055332	ENST00000233057	EIF2AK2	NM_001135651.3	37156980	37099210	2	chr2
ENSG00000138068	ENST00000535679	SULT6B1	NM_001367551.1	37188670	37167820	2	chr2
ENSG00000218739	ENST00000402297	CEBPZOS	NM_001322374.2	37204743	37196496	2	chr2
ENSG00000115816	ENST00000234170	CEBPZ	NM_005760.3	37231596	37201612	2	chr2
ENSG00000003509	ENST00000002125	NDUFAF7	NM_144736.5	37249160	37231658	2	chr2
ENSG00000115825	ENST00000234179	PRKD3	NM_005813.6	37324833	37250502	2	chr2
ENSG00000115828	ENST00000338415	QPCT	NM_012413.4	37373322	37344630	2	chr2
ENSG00000163171	ENST00000295324	CDC42EP3	NM_006449.5	37671642	37641944	2	chr2
ENSG00000115841	ENST00000354545	RMDN2	NM_001170791.3	38017744	37925287	2	chr2
ENSG00000138061	ENST00000610745	CYP1B1	NM_000104.4	38076151	38067509	2	chr2
ENSG00000119787	ENST00000378954	ATL2	NM_001135673.4	38377273	38293954	2	chr2
ENSG00000143889	ENST00000449105	HNRNPLL	NM_138394.4	38602928	38561969	2	chr2
ENSG00000143891	ENST00000272252	GALM	NM_138801.3	38734765	38666114	2	chr2
ENSG00000115875	ENST00000313117	SRSF7	NM_001031684.3	38751361	38743599	2	chr2
ENSG00000152147	ENST00000281950	GEMIN6	NM_024775.10	38785002	38778210	2	chr2
ENSG00000163214	ENST00000457308	DHX57	NM_198963.3	38875934	38797729	2	chr2
ENSG00000188010	ENST00000644631	MORN2	NM_001145450.3	38882709	38875976	2	chr2
ENSG00000214694	ENST00000409978	ARHGEF33	NM_001145451.5	38975454	38889875	2	chr2
ENSG00000115904	ENST00000402219	SOS1	NM_005633.4	39121051	38981549	2	chr2
ENSG00000011566	ENST00000263881	MAP4K3	NM_003618.4	39437285	39249266	2	chr2
ENSG00000152154	ENST00000281961	TMEM178A	NM_152390.3	39717963	39665917	2	chr2
ENSG00000138050	ENST00000505747	THUMPD2	NM_025264.5	39779258	39736061	2	chr2
ENSG00000162878	ENST00000294964	PKDCC	NM_138370.3	42058517	42048021	2	chr2
ENSG00000143924	ENST00000318522	EML4	NM_019063.5	42332548	42169353	2	chr2
ENSG00000115944	ENST00000234301	COX7A2L	NM_004718.4	42361217	42349338	2	chr2
ENSG00000171126	ENST00000306078	KCNG3	NM_133329.6	42493982	42442017	2	chr2
ENSG00000057935	ENST00000405094	MTA3	NM_001330442.2	42756946	42568632	2	chr2
ENSG00000162882	ENST00000294973	HAAO	NM_012205.3	42792583	42767089	2	chr2
ENSG00000152518	ENST00000282388	ZFP36L2	NM_006887.5	43226606	43222402	2	chr2
ENSG00000115970	ENST00000405975	THADA	NM_022065.5	43596038	43230851	2	chr2
ENSG00000152527	ENST00000282406	PLEKHH2	NM_172069.4	43767987	43637260	2	chr2
ENSG00000223658	ENST00000475092	C1GALT1C1L	NM_001101330.3	43676429	43675151	2	chr2
ENSG00000138036	ENST00000260605	DYNC2LI1	NM_016008.4	43810010	43774039	2	chr2
ENSG00000138075	ENST00000405322	ABCG5	NM_022436.3	43838839	43812472	2	chr2
ENSG00000143921	ENST00000272286	ABCG8	NM_022437.3	43882988	43838971	2	chr2
ENSG00000138095	ENST00000260665	LRPPRC	NM_133259.4	43995989	43886224	2	chr2
ENSG00000138032	ENST00000282412	PPM1B	NM_002706.6	44231472	44168875	2	chr2
ENSG00000138079	ENST00000260649	SLC3A1	NM_000341.4	44321494	44275480	2	chr2
ENSG00000138078	ENST00000409411	PREPL	NM_001171613.2	44361494	44317607	2	chr2
ENSG00000143919	ENST00000378494	CAMKMT	NM_024766.5	44772592	44361947	2	chr2
ENSG00000138083	ENST00000260653	SIX3	NM_005413.4	44946071	44941702	2	chr2
ENSG00000170577	ENST00000303077	SIX2	NM_016932.5	45009452	45005182	2	chr2
ENSG00000068784	ENST00000263736	SRBD1	NM_018079.5	45611267	45388680	2	chr2
ENSG00000171132	ENST00000306156	PRKCE	NM_005400.3	46187990	45651675	2	chr2
ENSG00000116016	ENST00000263734	EPAS1	NM_001430.5	46386697	46297407	2	chr2
ENSG00000250565	ENST00000522587	ATP6V1E2	NM_001318063.2	46542577	46511847	2	chr2
ENSG00000119729	ENST00000238738	RHOQ	NM_012249.4	46584688	46542490	2	chr2
ENSG00000151665	ENST00000281382	PIGF	NM_002643.4	46617041	46580937	2	chr2
ENSG00000119878	ENST00000238892	CRIPT	NM_014171.6	46630176	46617215	2	chr2
ENSG00000171150	ENST00000394861	SOCS5	NM_144949.3	46763129	46699295	2	chr2
ENSG00000180398	ENST00000319466	MCFD2	NM_139279.6	46915806	46901874	2	chr2
ENSG00000068724	ENST00000319190	TTC7A	NM_020458.4	47076123	46941224	2	chr2
ENSG00000239605	ENST00000445927	STPG4	NM_001163561.2	47155308	47086991	2	chr2
ENSG00000143933	ENST00000272298	CALM2	NM_001743.6	47176511	47160084	2	chr2
ENSG00000119888	ENST00000263735	EPCAM	NM_002354.3	47387020	47369311	2	chr2
ENSG00000095002	ENST00000233146	MSH2	NM_000251.3	47483223	47403156	2	chr2
ENSG00000184261	ENST00000327876	KCNK12	NM_022055.2	47570985	47509290	2	chr2
ENSG00000116062	ENST00000234420	MSH6	NM_000179.3	47806953	47783145	2	chr2
ENSG00000138081	ENST00000403359	FBXO11	NM_001190274.2	47906498	47806920	2	chr2
ENSG00000170802	ENST00000340553	FOXN2	NM_002158.4	48379295	48314682	2	chr2
ENSG00000162869	ENST00000294952	PPP1R21	NM_001135629.3	48515386	48440766	2	chr2
ENSG00000243244	ENST00000404752	STON1	NM_006873.4	48598513	48530154	2	chr2
ENSG00000242441	ENST00000403751	GTF2A1L	NM_006872.5	48679604	48617856	2	chr2
ENSG00000138039	ENST00000294954	LHCGR	NM_000233.4	48755724	48686774	2	chr2
ENSG00000170820	ENST00000406846	FSHR	NM_000145.4	49154515	48962157	2	chr2
ENSG00000179915	ENST00000401669	NRXN1	NM_001330078.2	51032132	49918503	2	chr2
ENSG00000115239	ENST00000263634	ASB3	NM_016115.5	53786953	53669980	2	chr2
ENSG00000143942	ENST00000295304	CHAC2	NM_001008708.4	53775196	53767804	2	chr2
ENSG00000068912	ENST00000185150	ERLEC1	NM_015701.5	53818796	53787044	2	chr2
ENSG00000119737	ENST00000394705	GPR75	NM_006794.4	53859967	53852912	2	chr2
ENSG00000068878	ENST00000404125	PSME4	NM_014614.3	53970993	53864069	2	chr2
ENSG00000170634	ENST00000607452	ACYP2	NM_001320586.2	54305300	53971113	2	chr2
ENSG00000178021	ENST00000317802	TSPYL6	NM_001003937.3	54256229	54253178	2	chr2
ENSG00000177994	ENST00000398634	C2orf73	NM_001100396.2	54361581	54330884	2	chr2
ENSG00000115306	ENST00000356805	SPTBN1	NM_003128.3	54671446	54456327	2	chr2
ENSG00000214595	ENST00000356458	EML6	NM_001039753.4	54972025	54723662	2	chr2
ENSG00000115310	ENST00000337526	RTN4	NM_020532.5	55050451	54972189	2	chr2
ENSG00000162994	ENST00000401408	CLHC1	NM_152385.4	55232293	55172547	2	chr2
ENSG00000143947	ENST00000272317	RPS27A	NM_002954.6	55235853	55232688	2	chr2
ENSG00000085760	ENST00000263629	MTIF2	NM_002453.3	55269231	55236595	2	chr2
ENSG00000115355	ENST00000436346	CCDC88A	NM_001365480.1	55419856	55287842	2	chr2
ENSG00000163001	ENST00000349456	CFAP36	NM_080667.7	55545079	55519718	2	chr2
ENSG00000275052	ENST00000616407	PPP4R3B	NM_001122964.3	55617622	55547292	2	chr2
ENSG00000138035	ENST00000447944	PNPT1	NM_033109.5	55693844	55634061	2	chr2
ENSG00000115380	ENST00000355426	EFEMP1	NM_001039348.3	55923782	55865967	2	chr2
ENSG00000055813	ENST00000407595	CCDC85A	NM_001080433.2	56386172	56183990	2	chr2
ENSG00000028116	ENST00000340157	VRK2	NM_006296.7	58159871	58046806	2	chr2
ENSG00000115392	ENST00000233741	FANCL	NM_018062.4	58241325	58159247	2	chr2
ENSG00000119866	ENST00000642384	BCL11A	NM_022893.4	60553654	60457194	2	chr2
ENSG00000115421	ENST00000238714	PAPOLG	NM_022894.4	60802086	60756268	2	chr2
ENSG00000162924	ENST00000394479	REL	NM_001291746.2	60931612	60881574	2	chr2
ENSG00000162927	ENST00000316752	PUS10	NM_144709.4	61018255	60940223	2	chr2
ENSG00000162928	ENST00000295030	PEX13	NM_002618.4	61051990	61017720	2	chr2
ENSG00000162929	ENST00000402291	SANBR	NM_001129993.3	61124280	61065871	2	chr2
ENSG00000237651	ENST00000432605	C2orf74	NM_001143959.4	61164828	61162188	2	chr2
ENSG00000115464	ENST00000398571	USP34	NM_014709.4	61471087	61187463	2	chr2
ENSG00000082898	ENST00000401558	XPO1	NM_003400.4	61538356	61477849	2	chr2
ENSG00000170264	ENST00000404929	FAM161A	NM_001201543.2	61854060	61824848	2	chr2
ENSG00000115484	ENST00000394440	CCT4	NM_006430.4	61888656	61868085	2	chr2
ENSG00000173163	ENST00000311832	COMMD1	NM_152516.4	62136058	61905674	2	chr2
ENSG00000170340	ENST00000301998	B3GNT2	NM_006577.6	62224731	62196115	2	chr2
ENSG00000186889	ENST00000335390	TMEM17	NM_198276.3	62506195	62500218	2	chr2
ENSG00000115504	ENST00000431489	EHBP1	NM_001142616.3	63046487	62705713	2	chr2
ENSG00000115507	ENST00000282549	OTX1	NM_014562.4	63057831	63050830	2	chr2
ENSG00000143951	ENST00000272321	WDPCP	NM_015910.7	63588477	63119559	2	chr2
ENSG00000014641	ENST00000233114	MDH1	NM_005917.4	63607197	63588963	2	chr2
ENSG00000169764	ENST00000337130	UGP2	NM_006759.4	63891560	63841896	2	chr2
ENSG00000143952	ENST00000272322	VPS54	NM_016516.3	64019428	63892150	2	chr2
ENSG00000197329	ENST00000358912	PELI1	NM_020651.4	64144420	64092652	2	chr2
ENSG00000119862	ENST00000238875	LGALSL	NM_014181.3	64461381	64454162	2	chr2
ENSG00000179833	ENST00000313349	SERTAD2	NM_014755.3	64653913	64631621	2	chr2
ENSG00000115902	ENST00000234256	SLC1A4	NM_003038.5	65023865	64989399	2	chr2
ENSG00000011523	ENST00000377990	CEP68	NM_015147.3	65087004	65056416	2	chr2
ENSG00000138069	ENST00000409784	RAB1A	NM_004161.5	65130106	65086854	2	chr2
ENSG00000138071	ENST00000260641	ACTR2	NM_005722.4	65271253	65227831	2	chr2
ENSG00000198369	ENST00000356388	SPRED2	NM_181784.3	65432599	65310851	2	chr2
ENSG00000143995	ENST00000272369	MEIS1	NM_002398.3	66573869	66435125	2	chr2
ENSG00000143971	ENST00000272342	ETAA1	NM_019002.4	67412089	67397333	2	chr2
ENSG00000197223	ENST00000410067	C1D	NM_173177.3	68063004	68041130	2	chr2
ENSG00000243667	ENST00000295121	DNAAF10	NM_138458.4	68157527	68129805	2	chr2
ENSG00000115946	ENST00000263657	PNO1	NM_020143.4	68176238	68157888	2	chr2
ENSG00000221823	ENST00000234310	PPP3R1	NM_000945.4	68252532	68178857	2	chr2
ENSG00000119865	ENST00000263655	CNRIP1	NM_015463.3	68319949	68293010	2	chr2
ENSG00000115956	ENST00000234313	PLEK	NM_002664.3	68397453	68365282	2	chr2
ENSG00000204923	ENST00000377957	FBXO48	NM_001024680.3	68467294	68459422	2	chr2
ENSG00000169621	ENST00000303795	APLF	NM_173545.3	68580162	68467585	2	chr2
ENSG00000169618	ENST00000303786	PROKR1	NM_138964.4	68658251	68643579	2	chr2
ENSG00000163219	ENST00000409202	ARHGAP25	NM_001007231.3	68826833	68734811	2	chr2
ENSG00000163217	ENST00000295379	BMP10	NM_014482.3	68871397	68860909	2	chr2
ENSG00000183607	ENST00000328895	GKN2	NM_182536.3	68952893	68945232	2	chr2
ENSG00000169605	ENST00000377938	GKN1	NM_019617.4	68980976	68974636	2	chr2
ENSG00000169604	ENST00000303714	ANTXR1	NM_032208.3	69249327	69013179	2	chr2
ENSG00000198380	ENST00000357308	GFPT1	NM_001244710.2	69387227	69319780	2	chr2
ENSG00000169599	ENST00000410022	NFU1	NM_001002755.4	69437435	69396126	2	chr2
ENSG00000115977	ENST00000409085	AAK1	NM_014911.5	69643739	69457997	2	chr2
ENSG00000196975	ENST00000394295	ANXA4	NM_001153.5	69827112	69742134	2	chr2
ENSG00000087338	ENST00000282570	GMCL1	NM_178439.5	69881384	69829660	2	chr2
ENSG00000124380	ENST00000244227	SNRNP27	NM_006857.3	69905236	69893956	2	chr2
ENSG00000059728	ENST00000264444	MXD1	NM_002357.4	69942945	69915109	2	chr2
ENSG00000244617	ENST00000320256	ASPRV1	NM_152792.4	69961631	69960089	2	chr2
ENSG00000169564	ENST00000303577	PCBP1	NM_006196.4	70089203	70087477	2	chr2
ENSG00000115998	ENST00000264434	C2orf42	NM_017880.3	70191019	70149885	2	chr2
ENSG00000116001	ENST00000433529	TIA1	NM_022173.4	70248628	70209444	2	chr2
ENSG00000116005	ENST00000433351	PCYOX1	NM_016297.4	70281185	70258137	2	chr2
ENSG00000143977	ENST00000272348	SNRPG	NM_003096.4	70293740	70281362	2	chr2
ENSG00000035141	ENST00000430566	FAM136A	NM_001329752.2	70302067	70295976	2	chr2
ENSG00000163235	ENST00000295400	TGFA	NM_003236.4	70553826	70447284	2	chr2
ENSG00000075340	ENST00000264436	ADD2	NM_001617.4	70768200	70656784	2	chr2
ENSG00000183733	ENST00000332372	FIGLA	NM_001004311.3	70790643	70777310	2	chr2
ENSG00000152672	ENST00000272367	CLEC4F	NM_173535.3	70820599	70808643	2	chr2
ENSG00000116031	ENST00000410009	CD207	NM_015717.5	70835816	70830211	2	chr2
ENSG00000116035	ENST00000234392	VAX2	NM_012476.3	70933446	70900576	2	chr2
ENSG00000116039	ENST00000234396	ATP6V1B1	NM_001692.4	70965431	70935900	2	chr2
ENSG00000144031	ENST00000360589	ANKRD53	NM_001115116.2	70985499	70978630	2	chr2
ENSG00000144043	ENST00000272438	TEX261	NM_144582.3	70994873	70985942	2	chr2
ENSG00000124357	ENST00000244204	NAGK	NM_017567.6	71079808	71068648	2	chr2
ENSG00000124370	ENST00000244217	MCEE	NM_032601.4	71130229	71109687	2	chr2
ENSG00000124383	ENST00000244230	MPHOSPH10	NM_005791.3	71150101	71130634	2	chr2
ENSG00000124374	ENST00000244221	PAIP2B	NM_020459.1	71227103	71182738	2	chr2
ENSG00000075292	ENST00000264447	ZNF638	NM_014497.5	71435061	71331782	2	chr2
ENSG00000135636	ENST00000410020	DYSF	NM_001130987.2	71686763	71466699	2	chr2
ENSG00000003137	ENST00000001146	CYP26B1	NM_019885.4	72147862	72129238	2	chr2
ENSG00000144036	ENST00000272427	EXOC6B	NM_015189.3	72826033	72175984	2	chr2
ENSG00000116096	ENST00000234454	SPR	NM_003124.5	72892158	72887408	2	chr2
ENSG00000135638	ENST00000258106	EMX1	NM_004097.3	72934891	72917519	2	chr2
ENSG00000144040	ENST00000272433	SFXN5	NM_144579.3	73071712	72942036	2	chr2
ENSG00000135631	ENST00000486777	RAB11FIP5	NM_001371272.1	73112948	73073382	2	chr2
ENSG00000214513	ENST00000398468	NOTO	NM_001134462.2	73212513	73202574	2	chr2
ENSG00000135632	ENST00000389501	SMYD5	NM_006062.3	73227221	73214245	2	chr2
ENSG00000135617	ENST00000258083	PRADC1	NM_032319.3	73233239	73228010	2	chr2
ENSG00000135624	ENST00000258091	CCT7	NM_006429.4	73253005	73234308	2	chr2
ENSG00000163013	ENST00000520530	FBXO41	NM_001371389.2	73284478	73254690	2	chr2
ENSG00000135625	ENST00000436467	EGR4	NM_001965.4	73293548	73290929	2	chr2
ENSG00000116127	ENST00000613296	ALMS1	NM_001378454.1	73609916	73385836	2	chr2
ENSG00000144035	ENST00000272425	NAT8	NM_003960.4	73642422	73640723	2	chr2
ENSG00000144034	ENST00000272424	TPRKB	NM_016058.5	73737345	73729873	2	chr2
ENSG00000124356	ENST00000394070	STAMBP	NM_213622.4	73867168	73828961	2	chr2
ENSG00000163017	ENST00000345517	ACTG2	NM_001615.4	73919865	73893008	2	chr2
ENSG00000114956	ENST00000264093	DGUOK	NM_080916.3	73958946	73926880	2	chr2
ENSG00000187605	ENST00000409262	TET3	NM_001287491.2	74108176	73984910	2	chr2
ENSG00000163170	ENST00000327428	BOLA3	NM_212552.3	74147912	74135400	2	chr2
ENSG00000114978	ENST00000396049	MOB1A	NM_018221.5	74178879	74152528	2	chr2
ENSG00000065911	ENST00000394053	MTHFD2	NM_006636.4	74217565	74198615	2	chr2
ENSG00000204843	ENST00000628224	DCTN1	NM_004082.5	74380311	74361155	2	chr2
ENSG00000284308	ENST00000684111	C2orf81	NM_001316764.3	74421619	74414177	2	chr2
ENSG00000005448	ENST00000348227	WDR54	NM_032118.4	74425755	74421730	2	chr2
ENSG00000114993	ENST00000272430	RTKN	NM_001015055.2	74441937	74425835	2	chr2
ENSG00000115274	ENST00000233331	INO80B	NM_031288.4	74457944	74455087	2	chr2
ENSG00000239779	ENST00000233615	WBP1	NM_012477.4	74460881	74458438	2	chr2
ENSG00000115275	ENST00000448666	MOGS	NM_006302.3	74465382	74461057	2	chr2
ENSG00000204822	ENST00000258105	MRPL53	NM_053050.5	74472680	74471982	2	chr2
ENSG00000135637	ENST00000393965	CCDC142	NM_001365575.2	74482998	74472832	2	chr2
ENSG00000115282	ENST00000233623	TTC31	NM_022492.6	74494559	74483081	2	chr2
ENSG00000179528	ENST00000377566	LBX2	NM_001282430.2	74499603	74497517	2	chr2
ENSG00000115289	ENST00000233630	PCGF1	NM_032673.3	74507695	74505043	2	chr2
ENSG00000115297	ENST00000233638	TLX2	NM_016170.5	74517148	74514450	2	chr2
ENSG00000144045	ENST00000404568	DQX1	NM_133637.3	74526231	74518131	2	chr2
ENSG00000115307	ENST00000377526	AUP1	NM_181575.5	74529706	74526652	2	chr2
ENSG00000115317	ENST00000258080	HTRA2	NM_013247.5	74533319	74529933	2	chr2
ENSG00000115318	ENST00000264094	LOXL3	NM_032603.5	74553942	74532258	2	chr2
ENSG00000115325	ENST00000233668	DOK1	NM_001381.5	74557551	74554720	2	chr2
ENSG00000159374	ENST00000421985	M1AP	NM_001321739.2	74648330	74557883	2	chr2
ENSG00000135622	ENST00000357877	SEMA4F	NM_004263.5	74683841	74654247	2	chr2
ENSG00000159399	ENST00000290573	HK2	NM_000189.5	74893359	74834127	2	chr2
ENSG00000115350	ENST00000483063	POLE4	NM_019896.4	74970128	74958643	2	chr2
ENSG00000115353	ENST00000305249	TACR1	NM_001058.4	75199520	75046463	2	chr2
ENSG00000115363	ENST00000393913	EVA1A	NM_001135032.2	75560939	75492318	2	chr2
ENSG00000115364	ENST00000393909	MRPL19	NM_014763.4	75662206	75646783	2	chr2
ENSG00000005436	ENST00000321027	GCFC2	NM_003203.5	75710915	75662705	2	chr2
ENSG00000176204	ENST00000409884	LRRTM4	NM_001134745.3	77522376	76747685	2	chr2
ENSG00000143954	ENST00000272324	REG3G	NM_001008387.3	79028501	79025702	2	chr2
ENSG00000172023	ENST00000305089	REG1B	NM_006507.4	79087993	79085023	2	chr2
ENSG00000115386	ENST00000233735	REG1A	NM_002909.5	79123409	79120488	2	chr2
